;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
resource_name/specimen_cactus_vibro_gold;${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold};${resource_name/specimen} - ${prop_name/cactus_vibro_gold}
resource_name/specimen_mushroom_exploding_orange;${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange};${resource_name/specimen} - ${prop_name/mushroom_exploding_orange}
resource_name/specimen_mushroom_exploding_blue;${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue};${resource_name/specimen} - ${prop_name/mushroom_exploding_blue}
resource_name/specimen_mushroom_exploding_white;${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white};${resource_name/specimen} - ${prop_name/mushroom_exploding_white}
resource_name/specimen_mushroom_mycetoza_orange;${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_orange}
resource_name/specimen_mushroom_mycetoza_blue;${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_blue}
resource_name/specimen_mushroom_mycetoza_white;${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white};${resource_name/specimen} - ${prop_name/mushroom_mycetoza_white}
resource_name/specimen_bush_cibarium_blue;${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue};${resource_name/specimen} - ${prop_name/bush_cibarium_blue}
resource_name/specimen_bush_cibarium_orange;${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange};${resource_name/specimen} - ${prop_name/bush_cibarium_orange}
resource_name/specimen_bush_cibarium_golden;${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden};${resource_name/specimen} - ${prop_name/bush_cibarium_golden}
resource_name/specimen_cactus_anemone_orange;${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange};${resource_name/specimen} - ${prop_name/cactus_anemone_orange}
resource_name/specimen_cactus_anemone_violet;${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet};${resource_name/specimen} - ${prop_name/cactus_anemone_violet}
resource_name/specimen_cactus_anemone_green;${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green};${resource_name/specimen} - ${prop_name/cactus_anemone_green}
resource_name/specimen_mushroom_arachneum_pink;${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink};${resource_name/specimen} - ${prop_name/mushroom_arachneum_pink}
resource_name/specimen_mushroom_arachneum_orange;${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange};${resource_name/specimen} - ${prop_name/mushroom_arachneum_orange}
resource_name/specimen_mushroom_arachneum_green;${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green};${resource_name/specimen} - ${prop_name/mushroom_arachneum_green}
resource_name/specimen_mushroom_bocoletus_brown;${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_brown}
resource_name/specimen_mushroom_bocoletus_green;${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_green}
resource_name/specimen_mushroom_bocoletus_violet;${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet};${resource_name/specimen} - ${prop_name/mushroom_bocoletus_violet}
resource_name/specimen_mushroom_corallium_gray;${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray};${resource_name/specimen} - ${prop_name/mushroom_corallium_gray}
resource_name/specimen_mushroom_corallium_orange;${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange};${resource_name/specimen} - ${prop_name/mushroom_corallium_orange}
resource_name/specimen_mushroom_corallium_pink;${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink};${resource_name/specimen} - ${prop_name/mushroom_corallium_pink}
resource_name/specimen_mushroom_virsum_pink;${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink};${resource_name/specimen} - ${prop_name/mushroom_virsum_pink}
